player_name,role,input_tokens,estimated_output_tokens,total_tokens,model
Bob,Impostor,3196,20,3216,openai/gpt-4o-mini
Alice,Crewmate,2674,20,2694,google/gemini-flash-1.5
Erin,Crewmate,2758,20,2778,google/gemini-flash-1.5
Dave,Crewmate,2836,20,2856,google/gemini-flash-1.5
Bob,Impostor,3072,20,3092,openai/gpt-4o-mini
Alice,Crewmate,2291,20,2311,google/gemini-flash-1.5
Erin,Crewmate,2375,20,2395,google/gemini-flash-1.5
Dave,Crewmate,2453,20,2473,google/gemini-flash-1.5
Bob,Impostor,3106,20,3126,openai/gpt-4o-mini
Alice,Crewmate,2584,20,2604,google/gemini-flash-1.5
Erin,Crewmate,2375,20,2395,google/gemini-flash-1.5
Dave,Crewmate,2453,20,2473,google/gemini-flash-1.5
Bob,Impostor,3153,20,3173,openai/gpt-4o-mini
Alice,Crewmate,2631,20,2651,google/gemini-flash-1.5
Erin,Crewmate,2715,20,2735,google/gemini-flash-1.5
Dave,Crewmate,2453,20,2473,google/gemini-flash-1.5
Bob,Impostor,3196,20,3216,openai/gpt-4o-mini
Alice,Crewmate,2674,20,2694,google/gemini-flash-1.5
Erin,Crewmate,2758,20,2778,google/gemini-flash-1.5
Dave,Crewmate,2836,20,2856,google/gemini-flash-1.5
Charlie,Impostor,1320,20,1340,anthropic/claude-3-5-haiku
Erin,Crewmate,966,20,986,google/gemini-pro-1.5
Bob,Crewmate,893,20,913,google/gemini-pro-1.5
Alice,Crewmate,973,20,993,google/gemini-pro-1.5
Charlie,Impostor,1330,20,1350,anthropic/claude-3-5-haiku
Erin,Crewmate,893,20,913,google/gemini-pro-1.5
Bob,Crewmate,803,20,823,google/gemini-pro-1.5
Dave,Crewmate,852,20,872,google/gemini-pro-1.5
Alice,Crewmate,884,20,904,google/gemini-pro-1.5
Charlie,Impostor,1330,20,1350,anthropic/claude-3-5-haiku
Erin,Crewmate,976,20,996,google/gemini-pro-1.5
Bob,Crewmate,803,20,823,google/gemini-pro-1.5
Dave,Crewmate,852,20,872,google/gemini-pro-1.5
Alice,Crewmate,884,20,904,google/gemini-pro-1.5
Charlie,Impostor,1330,20,1350,anthropic/claude-3-5-haiku
Erin,Crewmate,976,20,996,google/gemini-pro-1.5
Bob,Crewmate,903,20,923,google/gemini-pro-1.5
Dave,Crewmate,852,20,872,google/gemini-pro-1.5
Alice,Crewmate,884,20,904,google/gemini-pro-1.5
Charlie,Impostor,1320,20,1340,anthropic/claude-3-5-haiku
Erin,Crewmate,966,20,986,google/gemini-pro-1.5
Bob,Crewmate,893,20,913,google/gemini-pro-1.5
Alice,Crewmate,874,20,894,google/gemini-pro-1.5
Charlie,Impostor,1578,20,1598,anthropic/claude-3-5-haiku
Erin,Crewmate,1223,20,1243,google/gemini-pro-1.5
Bob,Crewmate,1150,20,1170,google/gemini-pro-1.5
Alice,Crewmate,1230,20,1250,google/gemini-pro-1.5
Charlie,Impostor,1501,20,1521,anthropic/claude-3-5-haiku
Erin,Crewmate,966,20,986,google/gemini-pro-1.5
Bob,Crewmate,893,20,913,google/gemini-pro-1.5
Alice,Crewmate,973,20,993,google/gemini-pro-1.5
Charlie,Impostor,1530,20,1550,anthropic/claude-3-5-haiku
Erin,Crewmate,1175,20,1195,google/gemini-pro-1.5
Bob,Crewmate,893,20,913,google/gemini-pro-1.5
Alice,Crewmate,973,20,993,google/gemini-pro-1.5
Charlie,Impostor,1553,20,1573,anthropic/claude-3-5-haiku
Erin,Crewmate,1198,20,1218,google/gemini-pro-1.5
Bob,Crewmate,1125,20,1145,google/gemini-pro-1.5
Alice,Crewmate,973,20,993,google/gemini-pro-1.5
Charlie,Impostor,1553,20,1573,anthropic/claude-3-5-haiku
Erin,Crewmate,1198,20,1218,google/gemini-pro-1.5
Bob,Crewmate,1125,20,1145,google/gemini-pro-1.5
Alice,Crewmate,973,20,993,google/gemini-pro-1.5
Charlie,Impostor,2129,20,2149,anthropic/claude-3-5-haiku
Erin,Crewmate,1774,20,1794,google/gemini-pro-1.5
Bob,Crewmate,1701,20,1721,google/gemini-pro-1.5
Alice,Crewmate,1781,20,1801,google/gemini-pro-1.5
Charlie,Impostor,2033,20,2053,anthropic/claude-3-5-haiku
Erin,Crewmate,1223,20,1243,google/gemini-pro-1.5
Bob,Crewmate,1150,20,1170,google/gemini-pro-1.5
Alice,Crewmate,1230,20,1250,google/gemini-pro-1.5
Charlie,Impostor,2062,20,2082,anthropic/claude-3-5-haiku
Erin,Crewmate,1707,20,1727,google/gemini-pro-1.5
Bob,Crewmate,1150,20,1170,google/gemini-pro-1.5
Alice,Crewmate,1230,20,1250,google/gemini-pro-1.5
Charlie,Impostor,2101,20,2121,anthropic/claude-3-5-haiku
Erin,Crewmate,1746,20,1766,google/gemini-pro-1.5
Bob,Crewmate,1673,20,1693,google/gemini-pro-1.5
Alice,Crewmate,1230,20,1250,google/gemini-pro-1.5
Charlie,Impostor,2101,20,2121,anthropic/claude-3-5-haiku
Erin,Crewmate,1746,20,1766,google/gemini-pro-1.5
Bob,Crewmate,1673,20,1693,google/gemini-pro-1.5
Alice,Crewmate,1230,20,1250,google/gemini-pro-1.5
Charlie,Impostor,2484,20,2504,anthropic/claude-3-5-haiku
Erin,Crewmate,2129,20,2149,google/gemini-pro-1.5
Bob,Crewmate,2056,20,2076,google/gemini-pro-1.5
Alice,Crewmate,2136,20,2156,google/gemini-pro-1.5
Charlie,Impostor,2376,20,2396,anthropic/claude-3-5-haiku
Erin,Crewmate,1774,20,1794,google/gemini-pro-1.5
Bob,Crewmate,1701,20,1721,google/gemini-pro-1.5
Alice,Crewmate,1781,20,1801,google/gemini-pro-1.5
Charlie,Impostor,2411,20,2431,anthropic/claude-3-5-haiku
Erin,Crewmate,2056,20,2076,google/gemini-pro-1.5
Bob,Crewmate,1701,20,1721,google/gemini-pro-1.5
Alice,Crewmate,1781,20,1801,google/gemini-pro-1.5
Charlie,Impostor,2452,20,2472,anthropic/claude-3-5-haiku
Erin,Crewmate,2097,20,2117,google/gemini-pro-1.5
Bob,Crewmate,2024,20,2044,google/gemini-pro-1.5
Alice,Crewmate,1781,20,1801,google/gemini-pro-1.5
Charlie,Impostor,2452,20,2472,anthropic/claude-3-5-haiku
Erin,Crewmate,2097,20,2117,google/gemini-pro-1.5
Bob,Crewmate,2024,20,2044,google/gemini-pro-1.5
Alice,Crewmate,1781,20,1801,google/gemini-pro-1.5
Charlie,Impostor,2801,20,2821,anthropic/claude-3-5-haiku
Erin,Crewmate,2446,20,2466,google/gemini-pro-1.5
Bob,Crewmate,2373,20,2393,google/gemini-pro-1.5
Alice,Crewmate,2453,20,2473,google/gemini-pro-1.5
Charlie,Impostor,2723,20,2743,anthropic/claude-3-5-haiku
Erin,Crewmate,2129,20,2149,google/gemini-pro-1.5
Bob,Crewmate,2056,20,2076,google/gemini-pro-1.5
Alice,Crewmate,2136,20,2156,google/gemini-pro-1.5
Charlie,Impostor,2752,20,2772,anthropic/claude-3-5-haiku
Erin,Crewmate,2397,20,2417,google/gemini-pro-1.5
Bob,Crewmate,2056,20,2076,google/gemini-pro-1.5
Alice,Crewmate,2136,20,2156,google/gemini-pro-1.5
Charlie,Impostor,2780,20,2800,anthropic/claude-3-5-haiku
Erin,Crewmate,2425,20,2445,google/gemini-pro-1.5
Bob,Crewmate,2352,20,2372,google/gemini-pro-1.5
Alice,Crewmate,2136,20,2156,google/gemini-pro-1.5
Charlie,Impostor,2780,20,2800,anthropic/claude-3-5-haiku
Erin,Crewmate,2425,20,2445,google/gemini-pro-1.5
Bob,Crewmate,2352,20,2372,google/gemini-pro-1.5
Alice,Crewmate,2136,20,2156,google/gemini-pro-1.5
Alice,Impostor,2740,20,2760,openai/gpt-4o
Bob,Crewmate,2440,20,2460,openai/gpt-4o-mini
Erin,Crewmate,2144,20,2164,openai/gpt-4o-mini
Alice,Impostor,2748,20,2768,openai/gpt-4o
Bob,Crewmate,2302,20,2322,openai/gpt-4o-mini
Erin,Crewmate,2025,20,2045,openai/gpt-4o-mini
Dave,Crewmate,2594,20,2614,openai/gpt-4o-mini
Alice,Impostor,2748,20,2768,openai/gpt-4o
Bob,Crewmate,2448,20,2468,openai/gpt-4o-mini
Erin,Crewmate,2025,20,2045,openai/gpt-4o-mini
Dave,Crewmate,2594,20,2614,openai/gpt-4o-mini
Alice,Impostor,2748,20,2768,openai/gpt-4o
Bob,Crewmate,2448,20,2468,openai/gpt-4o-mini
Erin,Crewmate,2152,20,2172,openai/gpt-4o-mini
Dave,Crewmate,2594,20,2614,openai/gpt-4o-mini
Alice,Impostor,2740,20,2760,openai/gpt-4o
Bob,Crewmate,2440,20,2460,openai/gpt-4o-mini
Erin,Crewmate,2144,20,2164,openai/gpt-4o-mini
Alice,Impostor,2900,20,2920,openai/gpt-4o
Bob,Crewmate,2600,20,2620,openai/gpt-4o-mini
Erin,Crewmate,2306,20,2326,openai/gpt-4o-mini
Alice,Impostor,2797,20,2817,openai/gpt-4o
Bob,Crewmate,2440,20,2460,openai/gpt-4o-mini
Erin,Crewmate,2144,20,2164,openai/gpt-4o-mini
Alice,Impostor,2841,20,2861,openai/gpt-4o
Bob,Crewmate,2541,20,2561,openai/gpt-4o-mini
Erin,Crewmate,2144,20,2164,openai/gpt-4o-mini
Alice,Impostor,2900,20,2920,openai/gpt-4o
Bob,Crewmate,2600,20,2620,openai/gpt-4o-mini
Erin,Crewmate,2306,20,2326,openai/gpt-4o-mini
Alice,Impostor,2900,20,2920,openai/gpt-4o
Bob,Crewmate,2600,20,2620,openai/gpt-4o-mini
Erin,Crewmate,2306,20,2326,openai/gpt-4o-mini
Alice,Impostor,3363,20,3383,openai/gpt-4o
Bob,Crewmate,3063,20,3083,openai/gpt-4o-mini
Erin,Crewmate,2769,20,2789,openai/gpt-4o-mini
Alice,Impostor,3262,20,3282,openai/gpt-4o
Bob,Crewmate,2600,20,2620,openai/gpt-4o-mini
Erin,Crewmate,2306,20,2326,openai/gpt-4o-mini
Alice,Impostor,3313,20,3333,openai/gpt-4o
Bob,Crewmate,3013,20,3033,openai/gpt-4o-mini
Erin,Crewmate,2306,20,2326,openai/gpt-4o-mini
Alice,Impostor,3363,20,3383,openai/gpt-4o
Bob,Crewmate,3063,20,3083,openai/gpt-4o-mini
Erin,Crewmate,2769,20,2789,openai/gpt-4o-mini
Alice,Impostor,3363,20,3383,openai/gpt-4o
Bob,Crewmate,3063,20,3083,openai/gpt-4o-mini
Erin,Crewmate,2769,20,2789,openai/gpt-4o-mini
Alice,Impostor,3680,20,3700,openai/gpt-4o
Bob,Crewmate,3380,20,3400,openai/gpt-4o-mini
Erin,Crewmate,3086,20,3106,openai/gpt-4o-mini
Alice,Impostor,3582,20,3602,openai/gpt-4o
Bob,Crewmate,3063,20,3083,openai/gpt-4o-mini
Erin,Crewmate,2769,20,2789,openai/gpt-4o-mini
Alice,Impostor,3632,20,3652,openai/gpt-4o
Bob,Crewmate,3332,20,3352,openai/gpt-4o-mini
Erin,Crewmate,2769,20,2789,openai/gpt-4o-mini
Alice,Impostor,3680,20,3700,openai/gpt-4o
Bob,Crewmate,3380,20,3400,openai/gpt-4o-mini
Erin,Crewmate,3086,20,3106,openai/gpt-4o-mini
Alice,Impostor,3680,20,3700,openai/gpt-4o
Bob,Crewmate,3380,20,3400,openai/gpt-4o-mini
Erin,Crewmate,3086,20,3106,openai/gpt-4o-mini
Alice,Impostor,3975,20,3995,openai/gpt-4o
Bob,Crewmate,3675,20,3695,openai/gpt-4o-mini
Erin,Crewmate,3381,20,3401,openai/gpt-4o-mini
Alice,Impostor,3881,20,3901,openai/gpt-4o
Bob,Crewmate,3380,20,3400,openai/gpt-4o-mini
Erin,Crewmate,3086,20,3106,openai/gpt-4o-mini
Alice,Impostor,3927,20,3947,openai/gpt-4o
Bob,Crewmate,3627,20,3647,openai/gpt-4o-mini
Erin,Crewmate,3086,20,3106,openai/gpt-4o-mini
Alice,Impostor,3975,20,3995,openai/gpt-4o
Bob,Crewmate,3675,20,3695,openai/gpt-4o-mini
Erin,Crewmate,3381,20,3401,openai/gpt-4o-mini
Alice,Impostor,3975,20,3995,openai/gpt-4o
Bob,Crewmate,3675,20,3695,openai/gpt-4o-mini
Erin,Crewmate,3381,20,3401,openai/gpt-4o-mini
Charlie,Impostor,788,20,808,google/gemini-pro-1.5
Erin,Crewmate,807,20,827,openai/gpt-4o
Bob,Crewmate,827,20,847,openai/gpt-4o
Alice,Crewmate,809,20,829,openai/gpt-4o
Dave,Crewmate,811,20,831,openai/gpt-4o
Charlie,Impostor,770,20,790,google/gemini-pro-1.5
Erin,Crewmate,4995,20,5015,openai/gpt-4o
Dave,Crewmate,5032,20,5052,openai/gpt-4o
Charlie,Impostor,770,20,790,google/gemini-pro-1.5
Erin,Crewmate,789,20,809,openai/gpt-4o
Dave,Crewmate,5032,20,5052,openai/gpt-4o
Charlie,Impostor,778,20,798,google/gemini-pro-1.5
Erin,Crewmate,797,20,817,openai/gpt-4o
Bob,Crewmate,817,20,837,openai/gpt-4o
Dave,Crewmate,5040,20,5060,openai/gpt-4o
Charlie,Impostor,788,20,808,google/gemini-pro-1.5
Erin,Crewmate,807,20,827,openai/gpt-4o
Bob,Crewmate,827,20,847,openai/gpt-4o
Alice,Crewmate,809,20,829,openai/gpt-4o
Dave,Crewmate,5050,20,5070,openai/gpt-4o
Charlie,Impostor,967,20,987,google/gemini-pro-1.5
Erin,Crewmate,986,20,1006,openai/gpt-4o
Bob,Crewmate,1006,20,1026,openai/gpt-4o
Dave,Crewmate,987,20,1007,openai/gpt-4o
Charlie,Impostor,847,20,867,google/gemini-pro-1.5
Erin,Crewmate,807,20,827,openai/gpt-4o
Bob,Crewmate,827,20,847,openai/gpt-4o
Alice,Crewmate,809,20,829,openai/gpt-4o
Dave,Crewmate,811,20,831,openai/gpt-4o
Charlie,Impostor,881,20,901,google/gemini-pro-1.5
Erin,Crewmate,900,20,920,openai/gpt-4o
Bob,Crewmate,827,20,847,openai/gpt-4o
Alice,Crewmate,809,20,829,openai/gpt-4o
Dave,Crewmate,811,20,831,openai/gpt-4o
Charlie,Impostor,937,20,957,google/gemini-pro-1.5
Erin,Crewmate,956,20,976,openai/gpt-4o
Bob,Crewmate,976,20,996,openai/gpt-4o
Alice,Crewmate,809,20,829,openai/gpt-4o
Dave,Crewmate,811,20,831,openai/gpt-4o
Charlie,Impostor,927,20,947,google/gemini-pro-1.5
Erin,Crewmate,946,20,966,openai/gpt-4o
Bob,Crewmate,966,20,986,openai/gpt-4o
Dave,Crewmate,801,20,821,openai/gpt-4o
Charlie,Impostor,1423,20,1443,google/gemini-pro-1.5
Erin,Crewmate,1442,20,1462,openai/gpt-4o
Bob,Crewmate,1462,20,1482,openai/gpt-4o
Dave,Crewmate,1443,20,1463,openai/gpt-4o
Charlie,Impostor,1330,20,1350,google/gemini-pro-1.5
Erin,Crewmate,986,20,1006,openai/gpt-4o
Bob,Crewmate,1006,20,1026,openai/gpt-4o
Dave,Crewmate,987,20,1007,openai/gpt-4o
Charlie,Impostor,1356,20,1376,google/gemini-pro-1.5
Erin,Crewmate,1375,20,1395,openai/gpt-4o
Bob,Crewmate,1006,20,1026,openai/gpt-4o
Dave,Crewmate,987,20,1007,openai/gpt-4o
Charlie,Impostor,1396,20,1416,google/gemini-pro-1.5
Erin,Crewmate,1415,20,1435,openai/gpt-4o
Bob,Crewmate,1435,20,1455,openai/gpt-4o
Dave,Crewmate,987,20,1007,openai/gpt-4o
Charlie,Impostor,1396,20,1416,google/gemini-pro-1.5
Erin,Crewmate,1415,20,1435,openai/gpt-4o
Bob,Crewmate,1435,20,1455,openai/gpt-4o
Dave,Crewmate,987,20,1007,openai/gpt-4o
Charlie,Impostor,1752,20,1772,google/gemini-pro-1.5
Erin,Crewmate,1771,20,1791,openai/gpt-4o
Bob,Crewmate,1791,20,1811,openai/gpt-4o
Dave,Crewmate,1772,20,1792,openai/gpt-4o
Charlie,Impostor,1629,20,1649,google/gemini-pro-1.5
Erin,Crewmate,1442,20,1462,openai/gpt-4o
Bob,Crewmate,1462,20,1482,openai/gpt-4o
Dave,Crewmate,1443,20,1463,openai/gpt-4o
Charlie,Impostor,1666,20,1686,google/gemini-pro-1.5
Erin,Crewmate,1685,20,1705,openai/gpt-4o
Bob,Crewmate,1462,20,1482,openai/gpt-4o
Dave,Crewmate,1443,20,1463,openai/gpt-4o
Charlie,Impostor,1714,20,1734,google/gemini-pro-1.5
Erin,Crewmate,1733,20,1753,openai/gpt-4o
Bob,Crewmate,1753,20,1773,openai/gpt-4o
Dave,Crewmate,1443,20,1463,openai/gpt-4o
Charlie,Impostor,1714,20,1734,google/gemini-pro-1.5
Erin,Crewmate,1733,20,1753,openai/gpt-4o
Bob,Crewmate,1753,20,1773,openai/gpt-4o
Dave,Crewmate,1443,20,1463,openai/gpt-4o
Charlie,Impostor,2077,20,2097,google/gemini-pro-1.5
Erin,Crewmate,2096,20,2116,openai/gpt-4o
Bob,Crewmate,2116,20,2136,openai/gpt-4o
Dave,Crewmate,2097,20,2117,openai/gpt-4o
Charlie,Impostor,1967,20,1987,google/gemini-pro-1.5
Erin,Crewmate,1771,20,1791,openai/gpt-4o
Bob,Crewmate,1791,20,1811,openai/gpt-4o
Dave,Crewmate,1772,20,1792,openai/gpt-4o
Charlie,Impostor,2012,20,2032,google/gemini-pro-1.5
Erin,Crewmate,2031,20,2051,openai/gpt-4o
Bob,Crewmate,1791,20,1811,openai/gpt-4o
Dave,Crewmate,1772,20,1792,openai/gpt-4o
Charlie,Impostor,2044,20,2064,google/gemini-pro-1.5
Erin,Crewmate,2063,20,2083,openai/gpt-4o
Bob,Crewmate,2083,20,2103,openai/gpt-4o
Dave,Crewmate,1772,20,1792,openai/gpt-4o
Charlie,Impostor,2044,20,2064,google/gemini-pro-1.5
Erin,Crewmate,2063,20,2083,openai/gpt-4o
Bob,Crewmate,2083,20,2103,openai/gpt-4o
Dave,Crewmate,1772,20,1792,openai/gpt-4o
Dave,Impostor,2251,20,2271,anthropic/claude-3.5-sonnet
Bob,Crewmate,3065,20,3085,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,3105,20,3125,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,3106,20,3126,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,2261,20,2281,anthropic/claude-3.5-sonnet
Bob,Crewmate,2796,20,2816,meta-llama/llama-3.1-8b-instruct
Charlie,Crewmate,2718,20,2738,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,2831,20,2851,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,2824,20,2844,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,2261,20,2281,anthropic/claude-3.5-sonnet
Bob,Crewmate,3075,20,3095,meta-llama/llama-3.1-8b-instruct
Charlie,Crewmate,2718,20,2738,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,2831,20,2851,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,2824,20,2844,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,2251,20,2271,anthropic/claude-3.5-sonnet
Bob,Crewmate,3065,20,3085,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,2821,20,2841,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,2814,20,2834,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,2251,20,2271,anthropic/claude-3.5-sonnet
Bob,Crewmate,3065,20,3085,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,3105,20,3125,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,2814,20,2834,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,2543,20,2563,anthropic/claude-3.5-sonnet
Bob,Crewmate,3358,20,3378,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,3398,20,3418,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,3399,20,3419,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,2356,20,2376,anthropic/claude-3.5-sonnet
Bob,Crewmate,3065,20,3085,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,3105,20,3125,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,3106,20,3126,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,2411,20,2431,anthropic/claude-3.5-sonnet
Bob,Crewmate,3226,20,3246,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,3105,20,3125,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,3106,20,3126,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,2411,20,2431,anthropic/claude-3.5-sonnet
Bob,Crewmate,3226,20,3246,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,3105,20,3125,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,3106,20,3126,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,2471,20,2491,anthropic/claude-3.5-sonnet
Bob,Crewmate,3286,20,3306,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,3326,20,3346,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,3106,20,3126,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,3300,20,3320,anthropic/claude-3.5-sonnet
Bob,Crewmate,4115,20,4135,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,4155,20,4175,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,4156,20,4176,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,3118,20,3138,anthropic/claude-3.5-sonnet
Bob,Crewmate,3358,20,3378,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,3398,20,3418,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,3399,20,3419,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,3178,20,3198,anthropic/claude-3.5-sonnet
Bob,Crewmate,3993,20,4013,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,3398,20,3418,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,3399,20,3419,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,3178,20,3198,anthropic/claude-3.5-sonnet
Bob,Crewmate,3993,20,4013,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,3398,20,3418,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,3399,20,3419,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,3236,20,3256,anthropic/claude-3.5-sonnet
Bob,Crewmate,4051,20,4071,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,4091,20,4111,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,3399,20,3419,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,3859,20,3879,anthropic/claude-3.5-sonnet
Bob,Crewmate,4674,20,4694,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,4714,20,4734,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,4715,20,4735,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,3631,20,3651,anthropic/claude-3.5-sonnet
Bob,Crewmate,4115,20,4135,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,4155,20,4175,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,4156,20,4176,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,3691,20,3711,anthropic/claude-3.5-sonnet
Bob,Crewmate,4506,20,4526,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,4155,20,4175,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,4156,20,4176,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,3691,20,3711,anthropic/claude-3.5-sonnet
Bob,Crewmate,4506,20,4526,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,4155,20,4175,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,4156,20,4176,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,3798,20,3818,anthropic/claude-3.5-sonnet
Bob,Crewmate,4613,20,4633,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,4653,20,4673,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,4156,20,4176,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,4522,20,4542,anthropic/claude-3.5-sonnet
Bob,Crewmate,5337,20,5357,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,5377,20,5397,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,5378,20,5398,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,4248,20,4268,anthropic/claude-3.5-sonnet
Bob,Crewmate,4674,20,4694,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,4714,20,4734,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,4715,20,4735,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,4347,20,4367,anthropic/claude-3.5-sonnet
Bob,Crewmate,5162,20,5182,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,4714,20,4734,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,4715,20,4735,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,4347,20,4367,anthropic/claude-3.5-sonnet
Bob,Crewmate,5162,20,5182,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,4714,20,4734,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,4715,20,4735,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,4438,20,4458,anthropic/claude-3.5-sonnet
Bob,Crewmate,5253,20,5273,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,5293,20,5313,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,4715,20,4735,meta-llama/llama-3.1-8b-instruct
Erin,Impostor,4189,20,4209,openai/gpt-4o
Bob,Crewmate,2375,20,2395,google/gemini-flash-1.5
Charlie,Crewmate,3022,20,3042,google/gemini-flash-1.5
Alice,Crewmate,2652,20,2672,google/gemini-flash-1.5
Erin,Impostor,4199,20,4219,openai/gpt-4o
Bob,Crewmate,2274,20,2294,google/gemini-flash-1.5
Dave,Crewmate,2076,20,2096,google/gemini-flash-1.5
Charlie,Crewmate,2856,20,2876,google/gemini-flash-1.5
Alice,Crewmate,2527,20,2547,google/gemini-flash-1.5
Erin,Impostor,4199,20,4219,openai/gpt-4o
Bob,Crewmate,2385,20,2405,google/gemini-flash-1.5
Dave,Crewmate,2076,20,2096,google/gemini-flash-1.5
Charlie,Crewmate,2856,20,2876,google/gemini-flash-1.5
Alice,Crewmate,2527,20,2547,google/gemini-flash-1.5
Erin,Impostor,4189,20,4209,openai/gpt-4o
Bob,Crewmate,2375,20,2395,google/gemini-flash-1.5
Charlie,Crewmate,2846,20,2866,google/gemini-flash-1.5
Alice,Crewmate,2517,20,2537,google/gemini-flash-1.5
Erin,Impostor,4189,20,4209,openai/gpt-4o
Bob,Crewmate,2375,20,2395,google/gemini-flash-1.5
Charlie,Crewmate,3022,20,3042,google/gemini-flash-1.5
Alice,Crewmate,2517,20,2537,google/gemini-flash-1.5
Erin,Impostor,4357,20,4377,openai/gpt-4o
Bob,Crewmate,2544,20,2564,google/gemini-flash-1.5
Charlie,Crewmate,3190,20,3210,google/gemini-flash-1.5
Alice,Crewmate,2821,20,2841,google/gemini-flash-1.5
Erin,Impostor,4262,20,4282,openai/gpt-4o
Bob,Crewmate,2375,20,2395,google/gemini-flash-1.5
Charlie,Crewmate,3022,20,3042,google/gemini-flash-1.5
Alice,Crewmate,2652,20,2672,google/gemini-flash-1.5
Erin,Impostor,4287,20,4307,openai/gpt-4o
Bob,Crewmate,2474,20,2494,google/gemini-flash-1.5
Charlie,Crewmate,3022,20,3042,google/gemini-flash-1.5
Alice,Crewmate,2652,20,2672,google/gemini-flash-1.5
Erin,Impostor,4287,20,4307,openai/gpt-4o
Bob,Crewmate,2474,20,2494,google/gemini-flash-1.5
Charlie,Crewmate,3022,20,3042,google/gemini-flash-1.5
Alice,Crewmate,2652,20,2672,google/gemini-flash-1.5
